player,team,market,line,p_model,p_book,edge,fair,p25,p75,game,verdict,abs_edge
Jonathan Taylor,IND,receiving_yards,16.5,0.4851416724257084,0.5035318975331053,-0.018390225107396962,15.8,4.9,33.3,Bal@Ind,PASS,0.018390225107396962
Andrei Iosivas,CIN,receiving_yards,14.5,0.4837595024187975,0.5021058838394474,-0.018346381420649926,13.8,4.3,29.2,Tam@Cin,PASS,0.018346381420649926
Trey McBride,ARI,receiving_yards,55.5,0.5231010180109632,0.5050233081498151,0.018077709861148095,56.8,36.8,85.9,Ari@Los,PASS,0.018077709861148095
Darnell Washington,PIT,receiving_yards,15.5,0.4851416724257084,0.5030953363598845,-0.01795366393417608,14.8,4.6,31.3,Atl@Pit,PASS,0.01795366393417608
Devaughn Vele,NO,receiving_yards,40.5,0.5166405638214565,0.4989535869578972,0.0176869768635593,42.2,23.0,65.2,New@Det,PASS,0.0176869768635593
Xavier Hutchinson,HOU,receiving_yards,17.5,0.5093296475466482,0.4917678906606377,0.017561756886010527,18.0,5.6,37.9,Buf@Hou,PASS,0.017561756886010527
Isaac TeSlaa,DET,receiving_yards,19.5,0.47519004837595025,0.4920127795527157,-0.01682273117676547,18.2,5.6,38.3,New@Det,PASS,0.01682273117676547
Tyjae Spears,TEN,receptions,2.5,0.5360055286800276,0.5194075121439485,0.016598016536079063,2.7,1.4,4.5,New@Ten,PASS,0.016598016536079063
Parker Washington,JAX,receiving_yards,52.5,0.495301487862177,0.5113153492664732,-0.01601386140429617,52.1,28.4,80.5,Cle@Jac,PASS,0.01601386140429617
Tucker Kraft,GB,receiving_yards,42.5,0.5128888888888888,0.4969864995178399,0.01590238937104893,43.7,18.7,76.3,Gre@Min,PASS,0.01590238937104893
Bucky Irving,TB,receiving_yards,14.5,0.49094678645473394,0.5065805310963954,-0.015633744641661507,14.1,4.4,29.7,Tam@Cin,PASS,0.015633744641661507
Ashton Jeanty,LV,rushing_yards,58.5,0.48468677494199536,0.5,-0.015313225058004643,57.0,33.4,86.6,Mia@Las,PASS,0.015313225058004643
DK Metcalf,PIT,receptions,3.5,0.5387627251370399,0.5537048102778609,-0.01494208514082096,3.7,2.4,5.3,Atl@Pit,PASS,0.01494208514082096
Jonathan Taylor,IND,rushing_yards,76.5,0.4853828306264501,0.5,-0.014617169373549899,74.8,43.9,113.6,Bal@Ind,PASS,0.014617169373549899
Parker Washington,JAX,receiving_yards,53.5,0.48649177760375883,0.5010464130421027,-0.0145546354383439,52.1,28.4,80.5,Cle@Jac,PASS,0.0145546354383439
Tommy Tremble,CAR,receiving_yards,11.5,0.4851416724257084,0.49949052374159364,-0.014348851315885258,11.0,3.4,23.3,Chi@Car,PASS,0.014348851315885258
Colston Loveland,CHI,receiving_yards,53.5,0.5140955364134691,0.5,0.014095536413469056,55.3,30.1,85.3,Chi@Car,PASS,0.014095536413469056
Cole Kmet,CHI,receiving_yards,15.5,0.5169315825846579,0.5030135004821601,0.013918082102497786,16.2,5.0,34.3,Chi@Car,PASS,0.013918082102497786
Isaac TeSlaa,DET,receiving_yards,17.5,0.513752591568763,0.5,0.013752591568762962,18.2,5.6,38.3,New@Det,PASS,0.013752591568762962
Travis Kelce,KC,receptions,3.5,0.5544244322631167,0.5680095786222567,-0.013585146359139988,3.8,2.4,5.4,Den@Kan,PASS,0.013585146359139988
Devaughn Vele,NO,receiving_yards,42.5,0.49569303054032887,0.5082034454470877,-0.01251041490675886,42.2,23.0,65.2,New@Det,PASS,0.01251041490675886
Saquon Barkley,PHI,rushing_yards,77.5,0.4835266821345708,0.4949766918501849,-0.011450009715614107,75.4,44.2,114.5,Was@Phi,PASS,0.011450009715614107
Bucky Irving,TB,receiving_yards,13.5,0.5159640635798203,0.5046064687082021,0.011357594871618137,14.1,4.4,29.7,Tam@Cin,PASS,0.011357594871618137
Jameson Williams,DET,receiving_yards,58.5,0.5097885669537979,0.49848869544190544,0.01129987151189249,60.0,32.7,92.6,New@Det,PASS,0.01129987151189249
Chase Brown,CIN,receiving_yards,23.5,0.4877037037037037,0.4989820846905538,-0.011278380986850078,22.8,9.8,39.9,Tam@Cin,PASS,0.011278380986850078
Khalil Shakir,BUF,receiving_yards,34.5,0.48874074074074075,0.5,-0.011259259259259247,33.6,14.4,58.6,Buf@Hou,PASS,0.011259259259259247
Jerry Jeudy,CLE,receiving_yards,31.5,0.5127407407407407,0.5026067805529297,0.010133960187810986,32.3,13.9,56.5,Cle@Jac,PASS,0.010133960187810986
Brian Thomas Jr.,JAX,receptions,2.5,0.573037037037037,0.5831630390042374,-0.010126001967200371,2.9,1.6,4.5,Cle@Jac,PASS,0.010126001967200371
Saquon Barkley,PHI,rushing_yards,76.5,0.4902552204176334,0.5,-0.00974477958236658,75.4,44.2,114.5,Was@Phi,PASS,0.00974477958236658
Ashton Jeanty,LV,rushing_yards,57.5,0.49559164733178657,0.5050233081498151,-0.009431660818028542,57.0,33.4,86.6,Mia@Las,PASS,0.009431660818028542
DK Metcalf,PIT,receiving_yards,49.5,0.5090054815974941,0.5,0.009005481597494147,50.5,27.5,78.0,Atl@Pit,PASS,0.009005481597494147
Omarion Hampton,LAC,receiving_yards,13.5,0.520248790601244,0.5113797127124913,0.008869077888752686,14.4,4.5,30.4,Ari@Los,PASS,0.008869077888752686
Xavier Hutchinson,HOU,receiving_yards,18.5,0.49136143745680716,0.5,-0.00863856254319284,18.0,5.6,37.9,Buf@Hou,PASS,0.00863856254319284
Jack Bech,LV,receiving_yards,17.5,0.5173462335867312,0.508729766869122,0.008616466717609184,18.4,5.7,38.8,Mia@Las,PASS,0.008616466717609184
Colston Loveland,CHI,receiving_yards,54.5,0.5074393108848865,0.4989772959705462,0.008462014914340288,55.3,30.1,85.3,Chi@Car,PASS,0.008462014914340288
DK Metcalf,PIT,receiving_yards,48.5,0.5166405638214565,0.5082145801888893,0.008425983632567191,50.5,27.5,78.0,Atl@Pit,PASS,0.008425983632567191
Chase Brown,CIN,receptions,3.5,0.4792592592592593,0.4876847290640395,-0.008425469804780206,3.4,1.9,5.2,Tam@Cin,PASS,0.008425469804780206
Jameson Williams,DET,receptions,3.5,0.5679326546593578,0.5602667433827404,0.007665911276617421,3.9,2.5,5.5,New@Det,PASS,0.007665911276617421
Saquon Barkley,PHI,rushing_yards,74.5,0.5074245939675174,0.5,0.007424593967517379,75.4,44.2,114.5,Was@Phi,PASS,0.007424593967517379
Tucker Kraft,GB,receiving_yards,44.5,0.4925925925925926,0.5,-0.007407407407407418,43.7,18.7,76.3,Gre@Min,PASS,0.007407407407407418
Brenton Strange,JAX,receptions,3.5,0.4648888888888889,0.4718423169750604,-0.006953428086171498,3.3,1.9,5.1,Cle@Jac,PASS,0.006953428086171498
Travis Kelce,KC,receiving_yards,42.5,0.49686765857478465,0.5030135004821601,-0.006145841907375438,42.3,23.0,65.3,Den@Kan,PASS,0.006145841907375438
Tre Harris,LAC,receiving_yards,25.5,0.49422222222222223,0.5,-0.005777777777777771,25.1,10.8,43.8,Ari@Los,PASS,0.005777777777777771
Jalen Tolbert,MIA,receiving_yards,12.5,0.50573600552868,0.5,0.005736005528680033,12.7,3.9,26.8,Mia@Las,PASS,0.005736005528680033
Calvin Ridley,TEN,receptions,2.5,0.39322736696613686,0.3884909435024978,0.004736423463639061,2.0,1.0,3.3,New@Ten,PASS,0.004736423463639061
Trey McBride,ARI,receiving_yards,56.5,0.5019577133907596,0.49739321944707027,0.004564493943689296,56.8,36.8,85.9,Ari@Los,PASS,0.004564493943689296
Tyjae Spears,TEN,receiving_yards,16.5,0.4903939184519696,0.494303491104001,-0.003909572652031401,16.0,5.0,33.7,New@Ten,PASS,0.003909572652031401
Travis Kelce,KC,receiving_yards,41.5,0.5080266249021144,0.5041604710933423,0.003866153808772088,42.3,23.0,65.3,Den@Kan,PASS,0.003866153808772088
Jameson Williams,DET,receiving_yards,59.5,0.5033281127642913,0.5,0.0033281127642913466,60.0,32.7,92.6,New@Det,PASS,0.0033281127642913466
Jonathan Taylor,IND,rushing_yards,74.5,0.5023201856148491,0.5050233081498151,-0.0027031225349659627,74.8,43.9,113.6,Bal@Ind,PASS,0.0027031225349659627
Omarion Hampton,LAC,receiving_yards,14.5,0.49799585348997927,0.5,-0.0020041465100207323,14.4,4.5,30.4,Ari@Los,PASS,0.0020041465100207323
Brian Thomas Jr.,JAX,receiving_yards,36.5,0.5019259259259259,0.5,0.0019259259259258865,36.7,15.7,64.0,Cle@Jac,PASS,0.0019259259259258865
Andrei Iosivas,CIN,receptions,1.5,0.49785763648928816,0.4989634298034663,-0.0011057933141781495,1.5,0.7,2.4,Tam@Cin,PASS,0.0011057933141781495
Jack Bech,LV,receiving_yards,18.5,0.49896337249481687,0.5,-0.0010366275051831297,18.4,5.7,38.8,Mia@Las,PASS,0.0010366275051831297
Tyjae Spears,TEN,receiving_yards,15.5,0.5107118175535591,0.5101214574898786,0.0005903600636805173,16.0,5.0,33.7,New@Ten,PASS,0.0005903600636805173
